Submission Time,Status,Role,In-Person Comfort,Learning Preference
6/12/2020 18:11,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:29,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:22,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:40,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:25,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:28,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:51,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 16:25,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:22,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:27,Completed,Teacher,Uncomfortable,In-Person
6/12/2020 16:30,Completed,School Admin,Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:30,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:22,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:24,Completed,District Classified Staff,Very Uncomfortable,Digital Only
6/12/2020 16:22,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:34,Completed,Transportation Staff Member,Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:28,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/12/2020 17:14,Completed,Teacher,Very Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:22,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:38,Completed,District Certified Staff,Uncomfortable,Digital Only
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 16:22,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:30,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Uncomfortable,In-Person
6/12/2020 16:26,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/12/2020 16:26,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:28,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:24,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:22,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:29,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:56,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:27,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:29,Completed,School Admin,Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:23,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/12/2020 16:49,Completed,School Nutrition Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:31,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:22,Completed,Transportation Staff Member,Comfortable,In-Person
6/12/2020 16:23,Completed,District Certified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,Transportation Staff Member,Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:27,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:30,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,Digital Only
6/12/2020 16:23,Completed,School Admin,Very Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:28,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:32,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 20:21,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:30,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Comfortable,Digital Only
6/12/2020 16:24,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:29,Completed,Transportation Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:23,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:23,Completed,District Certified Staff,Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Comfortable,Digital Only
6/12/2020 16:27,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:26,Completed,District Classified Staff,Very Uncomfortable,Digital Only
6/12/2020 18:04,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:28,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:39,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:34,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:31,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:50,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:28,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:24,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:36,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 16:36,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:25,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/12/2020 16:32,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:30,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 9:05,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:29,Completed,Teacher,Uncomfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:24,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/12/2020 16:29,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:28,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:28,Completed,School Admin,Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:36,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:27,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:29,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 18:00,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:23,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:33,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 17:26,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:57,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:40,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:40,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:24,Completed,School Admin,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Comfortable,Digital Only
6/12/2020 16:37,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:29,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:35,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:54,Completed,Teacher,Uncomfortable,In-Person
6/18/2020 10:15,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:23,Completed,Transportation Staff Member,Comfortable,In-Person
6/12/2020 16:33,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:36,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:23,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:33,Completed,Transportation Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/15/2020 14:51,Completed,District Classified Staff,Uncomfortable,Digital Only
6/12/2020 16:27,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/15/2020 1:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:26,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:25,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/12/2020 16:30,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/12/2020 16:26,Completed,District Certified Staff,Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:24,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:32,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:31,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:23,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:32,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:24,Completed,Transportation Staff Member,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:25,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:29,Completed,District Classified Staff,Comfortable,In-Person
6/12/2020 16:25,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/12/2020 16:24,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,School Admin,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 17:15,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:26,Completed,Teacher,Uncomfortable,In-Person
6/12/2020 16:29,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:28,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/15/2020 11:45,Completed,School Nutrition Staff Member,Comfortable,In-Person
6/12/2020 16:24,Completed,District Certified Staff,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:25,Completed,Transportation Staff Member,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:38,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:25,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/15/2020 16:00,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:29,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:28,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:27,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:29,Completed,Transportation Staff Member,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:23,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:33,Completed,Teacher,Comfortable,Digital Only
6/12/2020 16:24,Completed,District Certified Staff,Very Comfortable,In-Person
6/12/2020 16:26,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:30,Completed,Teacher,Comfortable,In-Person
6/13/2020 8:54,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:34,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:29,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,District Certified Staff,Very Comfortable,In-Person
6/12/2020 16:33,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:50,Completed,Transportation Staff Member,Comfortable,In-Person
6/12/2020 16:29,Completed,Teacher,Uncomfortable,In-Person
6/12/2020 16:25,Completed,District Classified Staff,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,District Classified Staff,Comfortable,In-Person
6/12/2020 16:37,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:27,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:51,Completed,Teacher,Very Comfortable,In-Person
6/12/2020 16:26,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Comfortable,In-Person
6/12/2020 16:24,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 16:24,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:29,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,In-Person
6/12/2020 16:27,Completed,District Certified Staff,Comfortable,In-Person
6/12/2020 16:29,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/12/2020 16:26,Completed,School Admin,Very Comfortable,In-Person
6/12/2020 16:25,Completed,Teacher,Very Uncomfortable,Digital Only
6/12/2020 22:15,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/12/2020 16:28,Completed,Teacher,Uncomfortable,Digital Only
6/12/2020 16:24,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
